controller,time_s,tilt_rad,tilt_deg,tilt_rate_rad_s,tilt_rate_deg_s,x_m,x_dot_m_s,command_accel_m_s2,command_motor_rpm,target_tilt_deg,kp,ki,kd,expert_balance,expert_recovery,expert_drift
PID normal,4.77499999999992,0.03302988755644412,1.8924731547759237,0.7870024442417538,45.09191852153239,0.030850245529571795,-0.40201347029576934,0.39337908269592003,11.048510385884319,7.74362030853279,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.77999999999992,0.036955019416685476,2.117366644400087,0.7833572857241212,44.88306632281588,0.028845346244364422,-0.39994632991802936,0.4429397966241091,12.44048084556102,7.722843869906249,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.78499999999992,0.04086062695000487,2.3411414724937885,0.7791913902813168,44.6443780960504,0.026851400826492254,-0.3976319336640152,0.4922656218902939,13.825854183184621,7.696996110053918,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.78999999999992,0.04474411447735967,2.5636489176029142,0.7745077632654856,44.37602603522983,0.024869642464951002,-0.3950715176364867,0.5413255176591762,15.20375858068888,7.666089099016249,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.79499999999992,0.04860290216370903,2.7847411660677843,0.7693097376463907,44.07820110545481,0.02290129778101697,-0.39226647281399407,0.5900886428240959,16.573327829619306,7.630138080373361,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.79999999999992,0.0524344276381835,3.0042714048520316,0.7636009669327978,43.75111263735805,0.020947586056461288,-0.3892183440136458,0.6385243649307968,17.933701581767576,7.589161458404488,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.80499999999992,0.05623614757867968,3.2220939123331895,0.7573854180211066,43.39498791736101,0.019009718467061204,-0.38592882880952184,0.6866022686819582,19.28402558803117,7.543180784303347,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.80999999999992,0.06000553926059933,3.438064147038904,0.7506673640046162,43.0100717756752,0.017088897321624927,-0.3823997764088402,0.7342921640843747,20.62345192723647,7.492220741489437,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.81499999999992,0.06374010206961644,3.652038834322106,0.743451376975778,42.596626173901626,0.01518631530673676,-0.3786331864876739,0.7815640943019949,21.951139226700484,7.436309130049172,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.8199999999999195,0.06743735897851473,3.8638760509775625,0.7357423208525729,42.15492979401248,0.013303154737421092,-0.37463120798769817,0.828388343278903,23.266252876331162,7.375476850334528,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.824999999999919,0.07109485798829014,4.073435307810971,0.727545344258785,41.68527763042092,0.011440586813917165,-0.37039613787512843,0.8747354431968237,24.567965238080173,7.309757885740424,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.829999999999919,0.07471017353385818,4.280577630180057,0.7188658734864285,41.18798058675774,0.009599770884751592,-0.36593041986268604,0.920576181831785,25.8554558525633,7.239189284675743,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.834999999999919,0.07828090785484297,4.485165636534997,0.7097096055669331,40.66336507887962,0.007781853716292199,-0.36123664309510417,0.9658816098742332,27.12791164465444,7.163811141736373,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.839999999999919,0.08180469233205356,4.687063614992877,0.7000825014759287,40.111772645531936,0.005987968768965014,-0.35631754079836664,1.010623048276185,28.384527129838947,7.083666578082213,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.844999999999919,0.08527918879037268,4.886137597987714,0.689990779494584,39.533559567981484,0.00421923548031604,-0.35117598889255325,1.0547720956878492,29.624504623079794,6.99880172101382,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.849999999999919,0.08870209076889277,5.082255435043895,0.6794409087484833,38.929096499821384,0.002476758555100894,-0.34581500456785325,1.0983006360447163,30.84705445190987,6.909265682737909,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.854999999999919,0.09207112475923411,5.275286863726572,0.668439602942961,38.298768108032185,0.0007616272625883107,-0.34023774482300406,1.141180846364229,32.05139517541056,6.815110538305008,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.859999999999919,0.09538405141306915,5.465103578827718,0.6569938143116835,37.64297272626116,-0.0009250852587320037,-0.3344475049651169,1.1833852048089972,33.236753810676504,6.716391302696365,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.8649999999999185,0.0986386667199554,5.651579299850976,0.6451107277930729,36.96212202115597,-0.0025823226888408027,-0.32844771706956644,1.224886499070976,34.40236606829508,6.613165907031655,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.869999999999918,0.10183280315664711,5.834589836862366,0.6327977554469298,36.256640672460684,-0.004209046206076353,-0.3222419483983498,1.2656578351282337,35.54747659829038,6.505495173863337,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.874999999999918,0.10496433080911154,6.014013154777088,0.6200625311213295,35.52696606745144,-0.005804235159004815,-0.3158338997750622,1.3056726464227693,36.67133924789298,6.3934427915183525,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.879999999999918,0.10803115846852078,6.189729436155223,0.6069129053775673,34.77354801015729,-0.007366887730051805,-0.309227403914396,1.3449047035044666,37.77321733240161,6.277075287442892,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.884999999999918,0.1110312347025229,6.361621142581046,0.593356940678609,33.99684844567865,-0.00889602159066196,-0.30242642370384315,1.3833281241825686,38.852383920299125,6.156462000501287,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.889999999999918,0.11396254890311773,6.529573074701895,0.5794029068441803,33.19734119978313,-0.010390674547741207,-0.29543505043507634,1.4209173842221452,39.908122133675356,6.031675052175895,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.894999999999918,0.11682313231247271,6.693472431003079,0.565059276773313,32.375511733825505,-0.01184990518112334,-0.2882575019822965,1.45764732861886,40.93972546489199,5.902789316610885,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.899999999999918,0.11961105902801235,6.8532088653952705,0.5503347224328683,31.53185691490698,-0.013272793471788556,-0.2808981209246689,1.4934931834809675,41.9464981103024,5.769882389439448,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.904999999999918,0.12232444698810205,7.008674543690022,0.5352381111082801,30.666884801058675,-0.01465844142054684,-0.2733613726098262,1.5284305685429032,42.927755321710414,5.633034555330824,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.9099999999999175,0.1249614589396225,7.159764199037701,0.5197785019105253,29.781114441105696,-0.016005973656883655,-0.26565184315529483,1.5624355103300642,43.88282377611844,5.492328754191057,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.914999999999917,0.12752030338869558,7.306375186400066,0.5039651425311295,28.8750756887427,-0.017314538037649468,-0.2577742373846062,1.5954844559894745,44.81104196417795,5.347850545949156,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.919999999999917,0.12999923553577633,7.448407536127097,0.48780746623487614,27.949309030228815,-0.01858330623525827,-0.24973337669477838,1.6275542877959548,45.71176059761213,5.199688073858844,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.924999999999917,0.13239655819626894,7.585764006704397,0.4713150890778059,27.00436542499072,-0.0198114743150435,-0.24153419685180935,1.6586223383382492,46.58434303573596,5.04793202624483,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.929999999999917,0.13471062270775727,7.718350136733681,0.4544978073360759,26.040806158307177,-0.020998263301403027,-0.23318174571080014,1.6886664063842574,47.428165731049745,4.892675596622043,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.934999999999917,0.13693982982486388,7.846074296204415,0.43736559512932066,25.05920270513759,-0.022142919732347846,-0.2246811808573316,1.7176647734191566,48.24261869373162,4.734014442116112,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.939999999999917,0.13908263060266485,7.968847737109761,0.4199286022203004,24.06013660405118,-0.023244716202052453,-0.21603776716675058,1.7455962208447595,49.02710597470151,4.5720466401139195,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.944999999999917,0.1411375272694926,8.086584643454492,0.40219715197087064,23.044199340112666,-0.024302951890988182,-0.20725687427807998,1.772440047822987,49.78104616677595,4.4068726430739815,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.949999999999917,0.1431030740898546,8.199202180696593,0.38418173943264833,22.01199223548546,-0.025316953083204648,-0.19834397397935422,1.7981760897408194,50.503872923277704,4.238595231428067,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.954999999999917,0.14497787821808408,8.306620544657846,0.3658930295492037,20.96412634642489,-0.026286073670308715,-0.18930463750129492,1.8227847372686243,51.19503549331117,4.0673194645075155,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.9599999999999165,0.1467606005432197,8.408763009931866,0.3473418554451764,19.901222365251737,-0.027209695641675323,-0.18014453271638348,1.8462469559782757,51.853999272760134,3.8931526294304346,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.964999999999916,0.14844995652548443,8.505555977810813,0.3285392167764039,18.823910525821596,-0.02808722956041022,-0.17086942124055535,1.8685443064820864,52.4802463699132,3.716204187889182,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.969999999999916,0.15004471702460165,8.596929023744405,0.30949627811397573,17.73283051093796,-0.028918115024571256,-0.16148515543493686,1.889658965048239,53.07327618447217,3.536585720781311,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.974999999999916,0.15154370912004886,8.682814944337002,0.2902243673340829,16.628631360097426,-0.029701821113142582,-0.1519976753052671,1.9095737446431822,53.63260599855232,3.354410870631495,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.979999999999916,0.15294581692320564,8.763149803880244,0.2707349739846402,15.511971375904023,-0.030437846816244857,-0.14241300529689607,1.92827211634637,54.15777157814031,3.1697952817568105,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.984999999999916,0.15424998238120644,8.837872980410436,0.2510397475989109,14.383518027447037,-0.031125721449054827,-0.13273725098352374,1.945738231077791,54.64832778333723,2.982856538133145,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.989999999999916,0.15545520607215804,8.906927211271144,0.23115049592578057,13.243947848903158,-0.03176500504889906,-0.12297659564814256,1.9619569415740075,55.10384918558121,2.7937140989263693,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.994999999999916,0.1565605479912287,8.970258638152783,0.21107918304590145,12.093946331599515,-0.03235528875497986,-0.11313729675496847,1.9769138245438933,55.52393068991726,2.602489231658332,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,4.999999999999916,0.15756512832696173,9.02781685157212,0.1908379273426789,10.934207807759755,-0.03289619517018616,-0.1032256823114887,1.9905952029310137,55.908188160262114,2.409304942984544,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.0049999999999155,0.15846812822701076,9.079554934745666,0.17043899929699463,9.765435324150998,-0.03338737870443859,-0.093248147120121,2.0029881682055746,56.25625904549963,2.214285907067743,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.009999999999915,0.15926879055233878,9.125429506802092,0.1498948190746669,8.58834050385548,-0.03382852589901666,-0.08321114891936422,2.014080602605228,56.56780300413976,2.01755839153923,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.014999999999915,0.15996642061876862,9.165400765269952,0.12921795387593848,7.403643394407413,-0.03421935573131599,-0.07312120441472311,2.023861201240636,56.84250252517912,1.8192501810479669,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.019999999999915,0.16056038692462046,9.19943252776824,0.1084211150167641,6.2120723005630545,-0.034559619899486485,-0.0629848852001114,2.032319493978783,57.08006354271931,1.6194904984058784,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.024999999999915,0.16105012186302234,9.227492272818766,0.08751715471234256,5.014363600010693,-0.03484910308640648,-0.052808813570871485,2.0394458670144,57.28021604182552,1.4184099233465786,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.029999999999915,0.1614351224173338,9.24955117969101,0.06651906253420886,3.811261540376966,-0.03508762320245496,-0.04259965822999706,2.045231584037763,57.4427146530489,1.216140308923776,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.034999999999915,0.16171495083798273,9.265584167182006,0.04543996151326785,2.6035180159471416,-0.03527503160655309,-0.03236412988960334,2.0496688069054176,57.5673392329879,1.0128146955849082,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.039999999999915,0.16188923529887964,9.275569931226112,0.02429310386241606,1.391892322589399,-0.03541121330495737,-0.02210897677015604,2.052750615719168,57.653895428230115,0.8085672229650334,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.044999999999915,0.16195767053144602,9.279490981222162,0.0030918662938610557,0.17715088945699403,-0.03549608712730087,-0.011840980000443022,2.0544710282179754,57.702215219996404,0.6035330394556085,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.049999999999915,0.16192001843417322,9.277333674958614,-0.018150255092094385,-1.0399330138628395,-0.03552960587939477,-0.0015669489217484487,2.054825018387204,57.712157446803225,0.3978482096125193,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.0549999999999145,0.16177610865551606,9.269088252010897,-0.03941965036818411,-2.2585795959782713,-0.03551175647232115,0.00870628369983389,2.0538085341900265,57.683608302469885,0.19164961947746087,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.059999999999914,0.1615258391478243,9.254748865479343,-0.060702601810566956,-3.478002889208676,-0.035442560027368675,0.0189718665485364,2.0514185143267247,57.61648180682301,-0.014925120103483186,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.064999999999914,0.16116917668992342,9.23431361193086,-0.08198529041558916,-4.697411122967618,-0.035322071956386175,0.0292229347166209,2.04765290392906,57.51072024649125,-0.22173777207054893,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.069999999999914,0.1607061573758766,9.207784559402933,-0.10325380291763742,-5.9160071258562095,-0.03515038201715469,0.03945261473930463,2.042510669099047,57.36629458324374,-0.42864957354723127,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.074999999999914,0.16013688706739287,9.175167773324706,-0.12449413932023423,-7.132988757163093,-0.03492761434340625,0.04965402970111244,2.0359918102040253,57.18320482739764,-0.635521337931043,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.079999999999914,0.159461541807292,9.136473340206761,-0.14569222094980172,-8.347549368311112,-0.03465392744914796,0.05982030440741966,2.0280973738432473,56.961480373913716,-0.8422135585565722,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.084999999999914,0.15868036819139666,9.091715388948986,-0.1668338990386525,-9.55887829462647,-0.03432951420698203,0.0699445706145276,2.0188294634049804,56.70118029890493,-1.0485865138005122,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.089999999999914,0.15779368369619778,9.040912109614402,-0.18790496384076524,-10.766161377634193,-0.033954601800146665,0.08001997231121075,2.0081912481375817,56.402393614408076,-1.2545003734899012,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.094999999999914,0.15680187695962775,8.984085769516295,-0.20889115428078686,-11.968581517905227,-0.033529451648039284,0.09003967104429328,1.9961869706629336,56.06523947940743,-1.4598153064667911,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.0999999999999135,0.1557054080122829,8.921262726466281,-0.22977816813348678,-13.165319258296217,-0.033054359305021125,0.09999685128045704,1.9828219528662183,55.68986736525596,-1.664391589155038,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.104999999999913,0.15450480845645817,8.852473439032245,-0.2505516727275929,-14.355553397234123,-0.032529654332342665,0.10988472579615421,1.9681026001020054,55.276457173808105,-1.868089714967902,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.109999999999913,0.153200681590396,8.777752473657259,-0.2711973161645791,-15.5384616315054,-0.03195570014307018,0.11969654108720063,1.9520364036632543,54.825219306764694,-2.070770504388762,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.114999999999913,0.15179370247520613,8.697138508493829,-0.2917007390395777,-16.71322122781481,-0.031332893819936924,0.12942558278936023,1.9346319414668178,54.33639468492606,-2.272295215551471,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.119999999999913,0.15028461794198708,8.610674333811907,-0.31204758664817234,-17.879009722183135,-0.03066166590608619,0.13906518110100177,1.9158988769165162,53.81025471626017,-2.4725256551418475,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.124999999999913,0.14867424653676806,8.518406848844306,-0.3322235216594165,-19.035005646057655,-0.02994248016871865,0.148608716198716,1.8958479559127328,53.247101211913595,-2.671324289437436,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.129999999999913,0.14696347840099813,8.420387054939225,-0.35221423723204354,-20.18038927781564,-0.029175833335702426,0.15804962363662883,1.8744910019856376,52.647266249522474,-2.868554355299163,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.134999999999913,0.14515327508543197,8.316670044896696,-0.3720054705475057,-21.314343418150326,-0.028362254805250755,0.16738139972003444,1.8518409095376969,52.01111198342045,-3.0640799709257758,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.139999999999913,0.14324466929540156,8.20731498837372,-0.3915830167302363,-22.436054187643247,-0.027502306328819334,0.17659760684390136,1.827911635189831,51.339030401585454,-3.2577662461800485,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.1449999999999125,0.1412387645656195,8.09238511325188,-0.41093274312238953,-23.544711844646528,-0.02659658166742263,0.18569187878678067,1.8027181872345281,50.63144302941812,-3.4494793922947875,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.149999999999912,0.13913673486282993,7.971947682870898,-0.43004060387730575,-24.639511621426884,-0.025645706221615768,0.19465792595066297,1.7762766132082446,49.88880058069813,-3.639086830766505,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.154999999999912,0.13693982411480937,7.846073969042392,-0.44889265483310065,-25.719654576359503,-0.024650336635435765,0.2034895405373952,1.7486039856045412,49.11158255632097,-3.8264573012454646,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.159999999999912,0.13464934566441977,7.714839220769402,-0.4674750686251104,-26.784348459807354,-0.023611160374642462,0.21218060165237826,1.7197183857585014,48.30029679167302,-4.011460968232498,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.164999999999912,0.13226668164762725,7.578322628609503,-0.48577414999346724,-27.83280859118068,-0.0225288952796456,0.22072508032642094,1.6896388859419578,47.455478953755126,-4.193969526395638,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,5.169999999999912,0.12979328229462564,7.436607284632123,-0.5037763512398493,-28.864258744543523,-0.021404289093549547,0.22911704444682593,1.6583855297179713,46.57769198941526,-4.373856304323155,13.5,0.25,2.25,1.0,0.0,0.0
